_key,skill_id,skill_quality,skill_quality_view,hit_range,prepare,probability_init,probability_max,main_detail,season,skill_type,show_skill_type,counselor,side_only,special,name,description,target_description,skill_mark_type,flag,skill_quality_level,tag,brief_description,main_effect_id,main_effect_name,main_buff_type
293908,293908,1,1,5,0,100,100,29390801,0,9,0,0,0,0,吴之智 组合加成,吴之智,0,0,,,,,103,谋略属性提高,0
293909,293909,1,1,5,0,100,100,29390901,0,9,0,0,0,0,吴之智 组合加成,吴之智,0,0,,,,,103,谋略属性提高,0
293910,293910,1,1,5,0,100,100,29391001,0,9,0,0,0,0,吴之智 组合加成,吴之智,0,0,,,,,103,谋略属性提高,0
293911,293911,1,1,5,0,100,100,29391101,0,9,0,0,0,0,南蛮王者 组合加成,南蛮王者,0,0,,,,,101,攻击属性提高,0
293912,293912,1,1,5,0,100,100,29391201,0,9,0,0,0,0,南蛮王者 组合加成,南蛮王者,0,0,,,,,101,攻击属性提高,0
293913,293913,1,1,5,0,100,100,29391301,0,9,0,0,0,0,南蛮王者 组合加成,南蛮王者,0,0,,,,,101,攻击属性提高,0
293914,293914,1,1,5,0,100,100,29391401,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293915,293915,1,1,5,0,100,100,29391501,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293916,293916,1,1,5,0,100,100,29391601,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293917,293917,1,1,5,0,100,100,29391701,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293918,293918,1,1,5,0,100,100,29391801,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293919,293919,1,1,5,0,100,100,29391901,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293920,293920,1,1,5,0,100,100,29392001,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293921,293921,1,1,5,0,100,100,29392101,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293922,293922,1,1,5,0,100,100,29392201,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293923,293923,1,1,5,0,100,100,29392301,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293924,293924,1,1,5,0,100,100,29392401,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293925,293925,1,1,5,0,100,100,29392501,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293926,293926,1,1,5,0,100,100,29392601,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293927,293927,1,1,5,0,100,100,29392701,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293928,293928,1,1,5,0,100,100,29392801,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293929,293929,1,1,5,0,100,100,29392901,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293930,293930,1,1,5,0,100,100,29393001,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293931,293931,1,1,5,0,100,100,29393101,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293932,293932,1,1,5,0,100,100,29393201,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293933,293933,1,1,5,0,100,100,29393301,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293934,293934,1,1,5,0,100,100,29393401,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293935,293935,1,1,5,0,100,100,29393501,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293936,293936,1,1,5,0,100,100,29393601,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293937,293937,1,1,5,0,100,100,29393701,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293938,293938,1,1,5,0,100,100,29393801,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293939,293939,1,1,5,0,100,100,29393901,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293940,293940,1,1,5,0,100,100,29394001,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293941,293941,1,1,5,0,100,100,29394101,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293942,293942,1,1,5,0,100,100,29394201,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293943,293943,1,1,5,0,100,100,29394301,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293944,293944,1,1,5,0,100,100,29394401,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293945,293945,1,1,5,0,100,100,29394501,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293946,293946,1,1,5,0,100,100,29394601,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293947,293947,1,1,5,0,100,100,29394701,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293948,293948,1,1,5,0,100,100,29394801,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293949,293949,1,1,5,0,100,100,29394901,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293950,293950,1,1,5,0,100,100,29395001,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293951,293951,1,1,5,0,100,100,29395101,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293952,293952,1,1,5,0,100,100,29395201,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293953,293953,1,1,5,0,100,100,29395301,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293954,293954,1,1,5,0,100,100,29395401,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293955,293955,1,1,5,0,100,100,29395501,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293956,293956,1,1,5,0,100,100,29395601,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293957,293957,1,1,5,0,100,100,29395701,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293958,293958,1,1,5,0,100,100,29395801,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293959,293959,1,1,5,0,100,100,29395901,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293960,293960,1,1,5,0,100,100,29396001,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
293961,293961,1,1,5,0,100,100,29396101,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293962,293962,1,1,5,0,100,100,29396201,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293963,293963,1,1,5,0,100,100,29396301,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293964,293964,1,1,5,0,100,100,29396401,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293965,293965,1,1,5,0,100,100,29396501,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293966,293966,1,1,5,0,100,100,29396601,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293967,293967,1,1,5,0,100,100,29396701,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293968,293968,1,1,5,0,100,100,29396801,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293969,293969,1,1,5,0,100,100,29396901,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293970,293970,1,1,5,0,100,100,29397001,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293971,293971,1,1,5,0,100,100,29397101,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293972,293972,1,1,5,0,100,100,29397201,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293973,293973,1,1,5,0,100,100,29397301,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293974,293974,1,1,5,0,100,100,29397401,0,9,0,0,0,0,母仪天下 组合加成,母仪天下,0,0,,,,,103,谋略属性提高,0
293975,293975,1,1,5,0,100,100,29397501,0,9,0,0,0,0,惧内 组合加成,惧内,0,0,,,,,522,受到攻击伤害降低,0
293976,293976,1,1,5,0,100,100,29397601,0,9,0,0,0,0,惧内 组合加成,惧内,0,0,,,,,522,受到攻击伤害降低,0
293977,293977,1,1,5,0,100,100,29397701,0,9,0,0,0,0,惧内 组合加成,惧内,0,0,,,,,522,受到攻击伤害降低,0
293978,293978,1,1,5,0,100,100,29397801,0,9,0,0,0,0,惧内 组合加成,惧内,0,0,,,,,522,受到攻击伤害降低,0
293979,293979,1,1,5,0,100,100,29397901,0,9,0,0,0,0,惧内 组合加成,惧内,0,0,,,,,522,受到攻击伤害降低,0
294001,294001,1,1,5,0,100,100,29400101,0,11,0,0,0,0,同盟弓兵攻击加成,弓兵攻击加成,0,0,,,,,101,攻击属性提高,0
294002,294002,1,1,5,0,100,100,29400201,0,11,0,0,0,0,同盟弓兵防御加成,弓兵防御加成,0,0,,,,,102,防御属性提高,0
294003,294003,1,1,5,0,100,100,29400301,0,11,0,0,0,0,同盟弓兵谋略加成,弓兵谋略加成,0,0,,,,,103,谋略属性提高,0
294004,294004,1,1,5,0,100,100,29400401,0,11,0,0,0,0,同盟步兵攻击加成,步兵攻击加成,0,0,,,,,101,攻击属性提高,0
294005,294005,1,1,5,0,100,100,29400501,0,11,0,0,0,0,同盟步兵防御加成,步兵防御加成,0,0,,,,,102,防御属性提高,0
294006,294006,1,1,5,0,100,100,29400601,0,11,0,0,0,0,同盟步兵谋略加成,步兵谋略加成,0,0,,,,,103,谋略属性提高,0
294007,294007,1,1,5,0,100,100,29400701,0,11,0,0,0,0,同盟骑兵攻击加成,骑兵攻击加成,0,0,,,,,101,攻击属性提高,0
294008,294008,1,1,5,0,100,100,29400801,0,11,0,0,0,0,同盟骑兵防御加成,骑兵防御加成,0,0,,,,,102,防御属性提高,0
294009,294009,1,1,5,0,100,100,29400901,0,11,0,0,0,0,同盟骑兵谋略加成,骑兵谋略加成,0,0,,,,,103,谋略属性提高,0
294010,294010,1,1,5,0,100,100,29401001,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294011,294011,1,1,5,0,100,100,29401101,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294012,294012,1,1,5,0,100,100,29401201,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294013,294013,1,1,5,0,100,100,29401301,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294014,294014,1,1,5,0,100,100,29401401,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294015,294015,1,1,5,0,100,100,29401501,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294016,294016,1,1,5,0,100,100,29401601,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294017,294017,1,1,5,0,100,100,29401701,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294018,294018,1,1,5,0,100,100,29401801,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294019,294019,1,1,5,0,100,100,29401901,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294020,294020,1,1,5,0,100,100,29402001,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294021,294021,1,1,5,0,100,100,29402101,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294022,294022,1,1,5,0,100,100,29402201,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294023,294023,1,1,5,0,100,100,29402301,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294024,294024,1,1,5,0,100,100,29402401,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294025,294025,1,1,5,0,100,100,29402501,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294026,294026,1,1,5,0,100,100,29402601,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294027,294027,1,1,5,0,100,100,29402701,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294028,294028,1,1,5,0,100,100,29402801,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294029,294029,1,1,5,0,100,100,29402901,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294030,294030,1,1,5,0,100,100,29403001,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294031,294031,1,1,5,0,100,100,29403101,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294032,294032,1,1,5,0,100,100,29403201,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294033,294033,1,1,5,0,100,100,29403301,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294034,294034,1,1,5,0,100,100,29403401,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294035,294035,1,1,5,0,100,100,29403501,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294036,294036,1,1,5,0,100,100,29403601,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294037,294037,1,1,5,0,100,100,29403701,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294038,294038,1,1,5,0,100,100,29403801,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294039,294039,1,1,5,0,100,100,29403901,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294040,294040,1,1,5,0,100,100,29404001,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294041,294041,1,1,5,0,100,100,29404101,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294042,294042,1,1,5,0,100,100,29404201,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294043,294043,1,1,5,0,100,100,29404301,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294044,294044,1,1,5,0,100,100,29404401,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294045,294045,1,1,5,0,100,100,29404501,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294046,294046,1,1,5,0,100,100,29404601,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294047,294047,1,1,5,0,100,100,29404701,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294048,294048,1,1,5,0,100,100,29404801,0,9,0,0,0,0,温侯无双 组合加成,温侯无双,0,0,,,,,101,攻击属性提高,0
294049,294049,1,1,5,0,100,100,29404901,0,9,0,0,0,0,行刺太师 组合加成,行刺太师,0,0,,,,,101,攻击属性提高,0
294050,294050,1,1,5,0,100,100,29405001,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294051,294051,1,1,5,0,100,100,29405101,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294052,294052,1,1,5,0,100,100,29405201,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294053,294053,1,1,5,0,100,100,29405301,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294054,294054,1,1,5,0,100,100,29405401,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294055,294055,1,1,5,0,100,100,29405501,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294056,294056,1,1,5,0,100,100,29405601,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294057,294057,1,1,5,0,100,100,29405701,0,9,0,0,0,0,孟德之子 组合加成,孟德之子,0,0,,,,,101,攻击属性提高,0
294058,294058,1,1,5,0,100,100,29405801,0,9,0,0,0,0,孟德之子 组合加成,孟德之子,0,0,,,,,101,攻击属性提高,0
294059,294059,1,1,5,0,100,100,29405901,0,9,0,0,0,0,孟德之子 组合加成,孟德之子,0,0,,,,,101,攻击属性提高,0
294060,294060,1,1,5,0,100,100,29406001,0,9,0,0,0,0,偏安一隅 组合加成,偏安一隅,0,0,,,,,102,防御属性提高,0
294061,294061,1,1,5,0,100,100,29406101,0,9,0,0,0,0,偏安一隅 组合加成,偏安一隅,0,0,,,,,102,防御属性提高,0
294062,294062,1,1,5,0,100,100,29406201,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294063,294063,1,1,5,0,100,100,29406301,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294064,294064,1,1,5,0,100,100,29406401,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294065,294065,1,1,5,0,100,100,29406501,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294066,294066,1,1,5,0,100,100,29406601,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294067,294067,1,1,5,0,100,100,29406701,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294068,294068,1,1,5,0,100,100,29406801,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294069,294069,1,1,5,0,100,100,29406901,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294070,294070,1,1,5,0,100,100,29407001,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294071,294071,1,1,5,0,100,100,29407101,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294072,294072,1,1,5,0,100,100,29407201,0,9,0,0,0,0,东吴老将 组合加成,东吴老将,0,0,,,,,101,攻击属性提高,0
294073,294073,1,1,5,0,100,100,29407301,0,9,0,0,0,0,孟德之子 组合加成,孟德之子,0,0,,,,,101,攻击属性提高,0
294074,294074,1,1,5,0,100,100,29407401,0,9,0,0,0,0,孟德之子 组合加成,孟德之子,0,0,,,,,101,攻击属性提高,0
294075,294075,1,1,5,0,100,100,29407501,0,9,0,0,0,0,孟德之子 组合加成,孟德之子,0,0,,,,,101,攻击属性提高,0
294076,294076,1,1,5,0,100,100,29407601,0,9,0,0,0,0,孟德之子 组合加成,孟德之子,0,0,,,,,101,攻击属性提高,0
294077,294077,1,1,5,0,100,100,29407701,0,9,0,0,0,0,孟德之子 组合加成,孟德之子,0,0,,,,,101,攻击属性提高,0
294078,294078,1,1,5,0,100,100,29407801,0,9,0,0,0,0,孟德之子 组合加成,孟德之子,0,0,,,,,101,攻击属性提高,0
294079,294079,1,1,5,0,100,100,29407901,0,9,0,0,0,0,孟德之子 组合加成,孟德之子,0,0,,,,,101,攻击属性提高,0
294080,294080,1,1,5,0,100,100,29408001,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294081,294081,1,1,5,0,100,100,29408101,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294082,294082,1,1,5,0,100,100,29408201,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294083,294083,1,1,5,0,100,100,29408301,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294084,294084,1,1,5,0,100,100,29408401,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294085,294085,1,1,5,0,100,100,29408501,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294086,294086,1,1,5,0,100,100,29408601,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294087,294087,1,1,5,0,100,100,29408701,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294088,294088,1,1,5,0,100,100,29408801,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294089,294089,1,1,5,0,100,100,29408901,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294090,294090,1,1,5,0,100,100,29409001,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294091,294091,1,1,5,0,100,100,29409101,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294092,294092,1,1,5,0,100,100,29409201,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294093,294093,1,1,5,0,100,100,29409301,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294094,294094,1,1,5,0,100,100,29409401,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294095,294095,1,1,5,0,100,100,29409501,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294096,294096,1,1,5,0,100,100,29409601,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294097,294097,1,1,5,0,100,100,29409701,0,9,0,0,0,0,五子良将 组合加成,五子良将,0,0,,,,,101,攻击属性提高,0
294098,294098,1,1,5,0,100,100,29409801,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294099,294099,1,1,5,0,100,100,29409901,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294100,294100,1,1,5,0,100,100,29410001,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294101,294101,1,1,5,0,100,100,29410101,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294102,294102,1,1,5,0,100,100,29410201,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294103,294103,1,1,5,0,100,100,29410301,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294104,294104,1,1,5,0,100,100,29410401,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294105,294105,1,1,5,0,100,100,29410501,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294106,294106,1,1,5,0,100,100,29410601,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294107,294107,1,1,5,0,100,100,29410701,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294108,294108,1,1,5,0,100,100,29410801,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294109,294109,1,1,5,0,100,100,29410901,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294110,294110,1,1,5,0,100,100,29411001,0,9,0,0,0,0,二乔 组合加成,二乔,0,0,,,,,103,谋略属性提高,0
294111,294111,1,1,5,0,100,100,29411101,0,9,0,0,0,0,行刺太师 组合加成,行刺太师,0,0,,,,,101,攻击属性提高,0
294112,294112,1,1,5,0,100,100,29411201,0,9,0,0,0,0,行刺太师 组合加成,行刺太师,0,0,,,,,101,攻击属性提高,0
294113,294113,1,1,5,0,100,100,29411301,0,9,0,0,0,0,汉朝仕官 组合加成,汉朝仕官,0,0,,,,,102,防御属性提高,0
294114,294114,1,1,5,0,100,100,29411401,0,9,0,0,0,0,行刺太师 组合加成,行刺太师,0,0,,,,,101,攻击属性提高,0
294115,294115,1,1,5,0,100,100,29411501,0,9,0,0,0,0,竹林七贤 组合加成,竹林七贤,0,0,,,,,103,谋略属性提高,0
294116,294116,1,1,5,0,100,100,29411601,0,9,0,0,0,0,竹林七贤 组合加成,竹林七贤,0,0,,,,,103,谋略属性提高,0
294117,294117,1,1,5,0,100,100,29411701,0,9,0,0,0,0,竹林七贤 组合加成,竹林七贤,0,0,,,,,103,谋略属性提高,0
294118,294118,1,1,5,0,100,100,29411801,0,9,0,0,0,0,竹林七贤 组合加成,竹林七贤,0,0,,,,,103,谋略属性提高,0
294119,294119,1,1,5,0,100,100,29411901,0,9,0,0,0,0,竹林七贤 组合加成,竹林七贤,0,0,,,,,103,谋略属性提高,0
294120,294120,1,1,5,0,100,100,29412001,0,9,0,0,0,0,竹林七贤 组合加成,竹林七贤,0,0,,,,,103,谋略属性提高,0
294121,294121,1,1,5,0,100,100,29412101,0,9,0,0,0,0,竹林七贤 组合加成,竹林七贤,0,0,,,,,103,谋略属性提高,0
294122,294122,1,1,5,0,100,100,29412201,0,9,0,0,0,0,竹林七贤 组合加成,竹林七贤,0,0,,,,,103,谋略属性提高,0
294123,294123,1,1,5,0,100,100,29412301,0,9,0,0,0,0,竹林七贤 组合加成,竹林七贤,0,0,,,,,103,谋略属性提高,0
