_key,detail_id,effect_id,effect_param,calc_pos,calc_param,attack_type,select_skill_param,target_type,select_type,flag_add_round,available_hit,hit_by_hit,init_effect_ratio,intel_param,constant_param,prob_init_param,prob_max_param,display_param,bind_flag,cast_condition,precondition,condition,lock_flag,add_count_max,report_show_type,report_id,custom_select_flag,buff_type,attack_max,target_country,select_attri,delay_round,delay_hit,available_round,clear_per_hit,attri_type,select_flag,inherent,value_add_max,shi_qi_affect,hide_conflict,prob_series,calc_type,effect_name
29409301,29409301,101,0,0,0,23,0,0,0,0,0,0,100,0,2500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,攻击属性提高
29409401,29409401,101,0,0,0,23,0,0,0,0,0,0,100,0,2500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,攻击属性提高
29409501,29409501,101,0,0,0,23,0,0,0,0,0,0,100,0,2100,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,攻击属性提高
29409601,29409601,101,0,0,0,23,0,0,0,0,0,0,100,0,2100,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,攻击属性提高
29409701,29409701,101,0,0,0,23,0,0,0,0,0,0,100,0,2900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,攻击属性提高
29409801,29409801,103,0,0,0,23,0,0,0,0,0,0,100,0,3300,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29409901,29409901,103,0,0,0,23,0,0,0,0,0,0,100,0,3300,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29410001,29410001,103,0,0,0,23,0,0,0,0,0,0,100,0,2900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29410101,29410101,103,0,0,0,23,0,0,0,0,0,0,100,0,3300,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29410201,29410201,103,0,0,0,23,0,0,0,0,0,0,100,0,3300,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29410301,29410301,103,0,0,0,23,0,0,0,0,0,0,100,0,2900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29410401,29410401,103,0,0,0,23,0,0,0,0,0,0,100,0,3300,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29410501,29410501,103,0,0,0,23,0,0,0,0,0,0,100,0,2900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29410601,29410601,103,0,0,0,23,0,0,0,0,0,0,100,0,2900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29410701,29410701,103,0,0,0,23,0,0,0,0,0,0,100,0,3300,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29410801,29410801,103,0,0,0,23,0,0,0,0,0,0,100,0,2500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29410901,29410901,103,0,0,0,23,0,0,0,0,0,0,100,0,2900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29411001,29411001,103,0,0,0,23,0,0,0,0,0,0,100,0,2900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29411101,29411101,101,0,0,0,23,0,0,0,0,0,0,100,0,1600,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,攻击属性提高
29411102,29411102,103,0,0,0,23,0,0,0,0,0,0,100,0,1600,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29411103,29411103,106,0,0,0,23,0,0,0,0,0,0,100,0,1,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,攻击距离提高
29411201,29411201,101,0,0,0,23,0,0,0,0,0,0,100,0,1600,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,攻击属性提高
29411202,29411202,103,0,0,0,23,0,0,0,0,0,0,100,0,1600,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29411203,29411203,106,0,0,0,23,0,0,0,0,0,0,100,0,1,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,攻击距离提高
29411301,29411301,102,0,0,0,23,0,0,0,0,0,0,100,0,1300,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,1,0,0,0,,,防御属性提高
29411302,29411302,104,0,0,0,23,0,0,0,0,0,0,100,0,1300,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,2,0,0,0,,,速度属性提高
29411401,29411401,101,0,0,0,23,0,0,0,0,0,0,100,0,1600,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,,,攻击属性提高
29411402,29411402,103,0,0,0,23,0,0,0,0,0,0,100,0,1600,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,4,0,0,0,,,谋略属性提高
29411403,29411403,106,0,0,0,23,0,0,0,0,0,0,100,0,1,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,5,0,0,0,,,攻击距离提高
29411501,29411501,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29411502,29411502,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29411601,29411601,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29411602,29411602,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29411701,29411701,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29411702,29411702,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29411801,29411801,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29411802,29411802,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29411901,29411901,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29411902,29411902,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29412001,29412001,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29412002,29412002,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29412101,29412101,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29412102,29412102,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29412201,29412201,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29412202,29412202,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29412301,29412301,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29412302,29412302,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29412401,29412401,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29412402,29412402,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29412501,29412501,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29412502,29412502,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29412601,29412601,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29412602,29412602,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29412701,29412701,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29412702,29412702,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29412801,29412801,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29412802,29412802,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29412901,29412901,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29412902,29412902,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29413001,29413001,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29413002,29413002,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29413101,29413101,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29413102,29413102,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29413201,29413201,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29413202,29413202,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29413301,29413301,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29413302,29413302,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29413401,29413401,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29413402,29413402,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29413501,29413501,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29413502,29413502,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29413601,29413601,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29413602,29413602,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29413701,29413701,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29413702,29413702,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29413801,29413801,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29413802,29413802,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29413901,29413901,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29413902,29413902,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29414001,29414001,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29414002,29414002,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29414101,29414101,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29414102,29414102,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29414201,29414201,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29414202,29414202,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29414301,29414301,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29414302,29414302,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29414401,29414401,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29414402,29414402,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29414501,29414501,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29414502,29414502,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29414601,29414601,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29414602,29414602,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29414701,29414701,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29414702,29414702,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29414801,29414801,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29414802,29414802,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29414901,29414901,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29414902,29414902,514,0,994,0,23,0,0,0,0,1,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,,,规避
29415001,29415001,102,0,0,0,23,0,0,0,0,0,0,100,0,1500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,防御属性提高
29415002,29415002,103,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29415101,29415101,102,0,0,0,23,0,0,0,0,0,0,100,0,1500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,防御属性提高
29415102,29415102,103,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29415201,29415201,102,0,0,0,23,0,0,0,0,0,0,100,0,1500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,防御属性提高
29415202,29415202,103,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29415301,29415301,102,0,0,0,23,0,0,0,0,0,0,100,0,1500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,防御属性提高
29415302,29415302,103,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29415401,29415401,102,0,0,0,23,0,0,0,0,0,0,100,0,1500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,防御属性提高
29415402,29415402,103,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29415501,29415501,102,0,0,0,23,0,0,0,0,0,0,100,0,1500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,防御属性提高
29415502,29415502,103,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29415601,29415601,102,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,防御属性提高
29415602,29415602,103,0,0,0,23,0,0,0,0,0,0,100,0,1900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29415701,29415701,102,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,防御属性提高
29415702,29415702,103,0,0,0,23,0,0,0,0,0,0,100,0,1900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29415801,29415801,102,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,防御属性提高
29415802,29415802,103,0,0,0,23,0,0,0,0,0,0,100,0,1900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29415901,29415901,102,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,防御属性提高
29415902,29415902,103,0,0,0,23,0,0,0,0,0,0,100,0,1900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29416001,29416001,101,0,0,0,23,0,0,0,0,0,0,100,0,1900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,攻击属性提高
29416101,29416101,103,0,0,0,23,0,0,0,0,0,0,100,0,1600,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29416102,29416102,104,0,0,0,23,0,0,0,0,0,0,100,0,1500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,速度属性提高
29416201,29416201,103,0,0,0,23,0,0,0,0,0,0,100,0,2000,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29416202,29416202,104,0,0,0,23,0,0,0,0,0,0,100,0,1900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,速度属性提高
29416301,29416301,103,0,0,0,23,0,0,0,0,0,0,100,0,2000,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29416302,29416302,104,0,0,0,23,0,0,0,0,0,0,100,0,1900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,速度属性提高
29416401,29416401,103,0,0,0,23,0,0,0,0,0,0,100,0,1400,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29416402,29416402,104,0,0,0,23,0,0,0,0,0,0,100,0,1300,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,速度属性提高
29416501,29416501,103,0,0,0,23,0,0,0,0,0,0,100,0,1600,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29416502,29416502,104,0,0,0,23,0,0,0,0,0,0,100,0,1500,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,速度属性提高
29416601,29416601,103,0,0,0,23,0,0,0,0,0,0,100,0,1800,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29416602,29416602,104,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,速度属性提高
29416701,29416701,103,0,0,0,23,0,0,0,0,0,0,100,0,1800,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29416702,29416702,104,0,0,0,23,0,0,0,0,0,0,100,0,1700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,速度属性提高
29416801,29416801,103,0,0,0,23,0,0,0,0,0,0,100,0,2000,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29416802,29416802,104,0,0,0,23,0,0,0,0,0,0,100,0,1900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,速度属性提高
29416901,29416901,103,0,0,0,23,0,0,0,0,0,0,100,0,4700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29417001,29417001,103,0,0,0,23,0,0,0,0,0,0,100,0,3700,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29417101,29417101,103,0,0,0,23,0,0,0,0,0,0,100,0,4200,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29417201,29417201,103,0,0,0,23,0,0,0,0,0,0,100,0,3300,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
29417301,29417301,103,0,0,0,23,0,0,0,0,0,0,100,0,2900,100,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,,,谋略属性提高
