_key,heroid,cost,hero_type,hit_range,attack_base,defence_base,intel_base,speed_base,destroy_base,attack_grow,defence_grow,intel_grow,speed_grow,destroy_grow,skill_init,base_hero_id,icon_hero_id,hero_type_feature,season,book_type,valid_time,release_time,policy_id,title_heroid,achieve_heroid,free_forget_skill_activity_id,free_forget_skill_time,fashion,show_priority,balance_activity_id,balance_skill_reset,balance_policy_reset,balance_policy_time_limit,country,quality,sex,space_type,is_season_card,is_release,is_op,is_sp_card,is_memorize_card,is_baijia_hero,hero_type_availible,func_availible,name,author,description,birth_and_death_year,second_name,hero_features_availible,share_description,head_icon_ids,tag,facade_ex_hero_id,balance_description,country_name,quality_name
130658,130658,30,1,4,2400,6500,9000,5000,1000,36,98,228,84,90,200943,100658,100658,0,0,0,0,0,0,100658,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0,"1,11,21",,董旻,,@【史】@董卓之弟。昭宁元年（189年）八月，中常侍张让等人谋害大将军何进，何进部将吴匡为其报仇，攻打宫门。吴匡认为车骑将军何苗与何进不共同剿灭宦官，导致何进被害，故转向攻击何苗。董旻时任奉车都尉，与吴匡联手击败何苗，斩之。初平二年（191年），雒阳被孙坚攻破，董卓也率军进入长安，封董旻为左将军。初平三年，吕布诛灭董卓，王允专权，派皇甫嵩率军攻打郿坞，将董卓族人包括董旻全部诛灭。\n^【演】^三国演义第三回登场，随董卓趁乱进京，被任命为左将军，封鄠侯。董卓被诛后，董旻等宗族成员皆被斩首号令。,?-192,叔颖,0,燕雀乘风上九天#扶摇既退何所依,10065801,,,,群,五星
130659,130659,30,3,2,8500,8100,8200,7500,300,201,150,109,151,27,200944,100659,100659,0,0,0,0,0,0,100659,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0,"3,13,23",,徐荣,,@【史】@东汉末年将领。本为中郎将，曾向董卓推举同郡出身的公孙度出任辽东太守。于汴水之战中击败曹操的独立追击军，以及在梁东之战中击败孙坚的部队。在董卓死后，受司徒王允的命令与李傕、郭汜交战，因部将胡轸投降，寡不敌众，于新丰之战被击败，战死在乱军之中。\n^【演】^在《三国演义》中，徐荣是一个被夏侯惇交马数回，斩于马下的三流将领，但演义和历史往往是有出入的。历史上的徐荣，可谓是一位名动一时的猛人。他的战绩足以令人瞠目结舌。 他的记载虽然很少，却足以令他跻身三国一线大将行列。,?-192,,0,东拒曹孙谁敌手#末将岂是无名辈,10065901,,,,群,五星
130660,130660,25,3,2,8200,7600,3500,8200,300,152,129,43,152,25,200945,100660,100660,0,0,0,0,0,0,100660,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0,"3,13,23",,牛辅,,@【史】@董卓的女婿，曾任中郎将，征讨白波军，不能取胜。董卓被诛后，徐荣、段煨、胡轸投降，牛辅诛灭董越，尽收董卓部队，成了凉州兵新的首领。吕布派李肃前去征讨牛辅，被牛辅击败。但牛辅怯懦多疑，害怕军队兵变，最后抛弃部队逃亡，被随从所诛。\n^【演】^三国演义第4回登场，于董卓进京之际留守陕西。董卓被诛后，牛辅伙同李傕、郭汜等袭往长安，欲为董卓报仇。牛辅为西凉军前驱，大败李肃。进而与吕布交战，被吕布大败而回。牛辅于是收拾金银珠宝，趁夜弃军而逃，随从胡赤儿欲谋取金银珠宝，诛灭牛辅，将头献予吕布。,?-192,,0,携余威以领董军#斗温侯兵败身死,10066001,,,,群,五星
130661,130661,40,3,3,10800,9200,2800,10000,300,395,242,39,242,33,200010,100661,100010,0,0,0,0,0,0,100661,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0,"3,33,43",,吕布,,@【史】@吕布以勇武闻名，号称“飞将”，时有“人中吕布，马中赤兔”之说。原为丁原部将，被唆使谋害丁原归附董卓，与董卓誓为父子，后又被司徒王允唆使诛灭董卓。旋即被董卓旧部李傕等击败，依附袁绍，又被袁绍猜忌，依附张杨。兴平元年（194年），吕布趁曹操攻打陶谦时与陈宫等叛乱，占据濮阳，但两年间被曹操击败转而去依附徐州刘备，又趁刘备与袁术作战时袭取了徐州，与刘备和好一阵又相互攻伐。\n期间，以辕门射戟化解刘备与纪灵的争斗。建安三年（198年），吕布先后击败刘备与夏侯惇后，曹操亲自出马征讨吕布，水淹下邳，吕布被部下叛变，城破被俘，被处死。\n^【演】^吕布是骁勇善战的汉末诸侯，先后跟随丁原、董卓作战，并最终谋害了丁原和董卓。成为独立势力后，吕布与曹操为敌，和刘备、袁术等诸侯时敌时友，最终不敌曹操和刘备的联军，兵败人亡。吕布虽然勇猛，但是少有计策，为人反复无常，唯利是图。在演义中，吕布是天下无双的超一流武将，曾在虎牢关大战刘备、关羽、张飞，曾一人独斗曹操军六员大将，武艺可谓公认的演义第一。,?-199,奉先,0,龙驹跳踏起天风#画戟荧煌射秋水,10001001,,,,群,五星
130662,130662,25,3,2,8000,7800,5200,8500,400,161,144,80,157,37,200946,100662,100662,0,0,0,0,0,0,100662,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0,"3,13,23",,郭汜,,@【史】@董卓部下。董卓被诛后，归无所依，于是采用贾诩之谋，联兵将攻向长安。击败吕布，害死王允等人，占领长安，挟持汉献帝，拜为扬烈将军。\n^【演】^在《三国演义》中，郭汜生平与正史大体相当。,?-197,,0,凶逆携威乱汉室#逞勇少谋终归无,10066201,,,,群,五星
130663,130663,30,2,3,9300,9500,6600,5000,2200,188,175,111,92,243,200891,100663,100624,0,0,0,0,0,0,100663,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0,"2,12,32",,李傕,,@【史】@原为董卓部下。董卓被诛后，采用贾诩之谋，联兵将攻向长安，击败吕布，害死王允等人，占领长安，把持朝廷大权。\n^【演】^在《三国演义》中，生平与正史大体相同。李傕是董卓手下排名第一的凉州系心腹大将，统领董卓的西凉精锐部队“飞熊军”。,?,,0,贾诩筹算固能谋#李傕凶恶亦善算,10062401,,,,群,五星
130670,130670,35,1,3,8800,7900,8300,6700,1100,179,115,153,123,97,200947,100670,100670,0,0,0,0,0,114057,100670,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0,"1,11,21",,袁绍,,@【史】@东汉末年军阀，汉末群雄之一。在汉末群雄割据的过程中，袁绍先占据冀州，又先后夺青、并二州，并于建安四年（199年）的易京之战中击败了割据幽州的军阀公孙瓒，统一河北，势力达到顶点。但在建安五年（200年）的官渡之战中大败于曹操。建安七年（202年），袁绍在平定冀州叛乱之后病逝。\n^【演】^在《三国演义》中，袁绍初为何进党羽。何进被害后，与袁术等共同诛灭宦官。董卓夺权之后，残暴不仁，涂炭生灵。袁绍奔冀州组成十七路诸侯反董卓联合。董卓迁都长安后，袁绍便引诱公孙瓒进攻冀州，并胁迫韩馥控制冀州。随后袁绍为扩大势力范围而相继占领青州、并州。\n袁绍歼灭公孙瓒，平定幽州之后，在河北建立起庞大的势力。为了与曹操一决雌雄，袁绍遣七十万兵越过黄河，却于官渡之战中被火烧乌巢，惨遭落败。最终，袁绍与曹操在仓亭决战，败归后不久病死。,?-202,本初,0,称雄河外，擅强南夏#窥图讯鼎，禋天类社,10067001,,,,群,五星
130671,130671,30,1,4,8900,8200,6000,6900,900,183,169,96,111,63,200948,100671,100671,0,0,0,0,0,114056,100671,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,"1,11,21",,蒋钦,,@【史】@汉末东吴名将，其人贵守约，性豁达。早年随孙策平定丹阳、吴郡、会稽和豫章四郡。平盗贼，迁西部都尉。讨会稽贼吕合、秦狼等，徙讨越中郎将。又与贺齐并力讨平黟贼。从征合肥，因功迁荡寇将军，被陈寿盛赞为“江表之虎臣”。孙权讨伐关羽时，蒋钦率领水军入沔水。回军途中病逝。\n^【演】^在《三国演义》中，蒋钦是擅长弓术的将领。与周泰原为江贼，孙策下江东自立门户时，和周泰一起率众投靠。孙策攻刘繇，并引出城中麾下的陈横、薛礼、张英三名将领，陈横被蒋钦一箭射死。曾在赤壁之战与周泰，还有擅使长枪的韩当率领水军在三江口踏江破敌。南郡之战请命攻曹仁，但却被曹仁和牛金击退，周瑜打算怒斩蒋钦，众将求情劝免，其后故事与《三国志》基本相同。,?-220,公奕,0,轻赐尚义，所行可迹#并作国士，不亦休乎,10067101,,,,吴,五星
130672,130672,25,3,3,4600,8000,9400,7600,600,55,151,203,112,38,200950,100672,100672,0,0,0,0,0,210030,100672,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,0,0,"3,23,43",,曹植,,@【史】@曹操的三子。曹植很有才学，早年被曹操宠爱，几乎被立为太子，后失宠。魏文帝时，他受兄长曹丕的猜忌和迫害，屡遭贬爵和改换封地。曹植为建安文学中成就最高者，其诗以笔力雄健和词采画眉见长，留有集三十卷，已佚，今存《曹子建集》为宋人所编。\n^【演】^在《三国演义》中，曹操一度想立他为世子，但疑其乖巧，而不如曹丕心诚，最终听信贾诩的建议，立曹丕为嗣。曹操去世后，曹丕继位，以曹植不来奔丧为由问罪。曹丕发兵将曹植捉来，让其“七步成诗”，继而又让其立即成诗，曹植均能做到。之后，曹丕迫于太后的压力，放过曹植，对其只做贬爵处罚。,192-232,子建,0,名编壮士籍，不得中顾私#捐躯赴国难，视死忽如归,10067201,,,,魏,五星
130674,130674,30,2,2,8800,8700,6800,4500,1700,181,179,99,66,133,200951,100674,100674,0,4,0,0,0,114059,100674,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,"2,22,32",,夏侯霸,,@【史】@三国时期魏国和蜀汉后期的重要将领，夏侯渊次子。在魏国官至右将军、讨蜀护军，封爵博昌亭侯，屯驻陇西；在蜀汉时为主要北伐将领，多次参加御蜀和伐魏战争。嘉平元年（249年），司马懿发动政变，诛灭曹爽。征西将军夏侯玄被调入朝，由雍州刺史郭淮接任征西将军。夏侯玄是夏侯霸的堂侄、曹爽的表弟。夏侯霸从前得到曹爽的厚待，与郭淮不和。曹爽被司马懿所害后，他心中不安，投奔蜀汉，被任命为车骑将军，曾随姜维伐魏。\n^【演】^在《三国演义》中，为夏侯渊的长子而非次子。夏侯霸弓马娴熟，由曹爽推举的心腹部将，多次抵御蜀汉的侵扰。在征伐辽东公孙渊时，不到数回合砍掉辽东大将军卑衍，辽东军大乱。后来司马懿政变，曹爽被害，夏侯玄被调离，夏侯霸看出司马懿的野心，遂起兵造反，却被郭淮击败。走投无路不得已降蜀，夏侯霸投蜀时已经是一个年华老去的将领。夏侯霸在蜀时追随姜维北伐，曾不到十回合打败郭淮救出姜维，最终却在洮阳之战中邓艾伏击被射死。,?-262,仲权,0,六十甲子侍二主#乱世忠义两难全,10067401,,,,蜀,五星
130675,130675,30,1,3,6800,8600,8800,5800,1000,98,171,187,76,71,200952,100675,100675,0,4,0,0,0,314016,100675,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,"1,11,21",,刘表,,@【史】@其人身长八尺余，姿貌温厚伟壮，少时知名于世，名列“八俊”。在荆州期间，刘表远交袁绍，近结张绣，内纳刘备，据地数千里，带甲十余万，称雄荆江，先破孙坚，后又常抗曹操。然而刘表为人性多疑忌，好于坐谈，立意自守，而无四方之志，后更宠溺后妻蔡氏，使妻族蔡瑁等得权。刘表死后，蔡瑁等人废长立幼，奉表次子刘琮为主；曹操南征，刘琮举州投降，荆州遂没。\n^【演】^在《三国演义》中，刘表生平基本与正史相符。,142-208,景升,0,一杯遥酹襄江上#爱汝名高俊及中,10067501,,,,汉,五星
130676,130676,25,3,2,4500,7900,9300,7500,400,60,134,158,99,26,200954,100676,100676,0,0,0,0,0,310018,100676,0,0,0,0,0,0,0,0,0,1,4,1,0,1,1,0,0,0,0,"3,13,23",,王昭君,,@【史】@西汉民女，南郡首选入掖庭。匈奴单于入朝求亲时，被汉元帝赐予单于，元帝临辞召见昭君，见其丰容靓饰，光明汉宫，顾景裴回，竦动左右。元帝意欲留之，而难于失信，遂与匈奴。从此“昭君出塞”被世人盛传。,?,,0,翩翩之燕，远集西羌#高山峨峨，河水泱泱,10067601,,,,汉,五星
130677,130677,30,3,3,9300,8500,4600,10000,300,220,186,69,202,27,200955,100677,100677,0,0,0,0,0,110066,100677,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0,"3,23,33",,公孙瓒,,@【史】@汉末群雄之一。依靠自己的才能逐步做到中郎将，以强硬的态度对抗北方少数民族，作战勇猛，威震边疆。公孙瓒好战，与主张以怀柔政策对待胡人的刘虞不和，后来公孙瓒诛灭刘虞，并挟持朝廷使者，得到了总督北方四州的授权，成为北方最强大的诸侯之一。他与袁绍多次相争，初期占据优势，但在龙凑之战后，公孙瓒锐气顿减，采取自保战略，逐渐失去了部下信任，被袁绍击败。最终困于高楼，引火自焚。\n^【演】^在《三国演义》中，公孙瓒犹如刘备恩人一般的存在。在黄巾起义和讨伐董卓时，公孙瓒均有举荐刘备。刘备在徐州抵御为报父仇而兴兵的曹操后，几乎没有与公孙瓒有任何联系。最终由曹操麾下的满宠告知刘备，公孙瓒已败于袁绍之手，死于易京的消息。,?-199,伯珪,0,伯珪疏犷，武才趫猛#虞好无终，绍势难并,10067701,,,,群,五星
130683,130683,30,3,2,9800,9100,6500,9600,600,216,187,65,168,42,200957,100683,100683,0,40003,0,0,1620786600,114058,100683,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,0,0,"3,23,43",,曹彰,,@【史】@曹操之子。其胡须黄色，被曹操称为“黄须儿”。弱冠前喜搏猛虎，臂力过人、不善文章。代北乌桓无（能）臣氐等造反，曹彰引军往讨，大捷而归。后又降服辽东鲜卑大人轲比能。曹丕即位后，曹彰与诸侯就国。\n^【演】^在《三国演义》中，曹彰的生平与正史大体相同。在阳平为曹操助战，曹彰使一条长戟，大败刘封，斩蜀将吴兰。后来曹操逝世，世子曹丕继位；曹彰得知父亲病逝，便自长安引十万大军到洛阳；然而却被贾逵以片言折服，入宫交割军马后，便回鄢陵自守。\n\n@本武将设计建议来自：@\n@【48区（兵渡沪水）玩家：法承汇俊】@,?-223,子文,0,矫矫元戎，雷动雨徂#横行燕代，威慑北胡,10068301,,,,魏,五星
130684,130684,30,2,2,8500,9000,8300,4300,1300,124,212,133,56,137,200958,100684,100684,0,4,0,0,1619577000,314015,100684,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,"2,12,32",,程普,,@【史】@历仕孙坚、孙策、孙权三任君主。是吴国最年长的将军，人们都敬称其为“程公”。他曾跟随孙坚讨伐过黄巾、董卓，又助孙策平定江东。孙策死后，他与张昭等人共同辅佐孙权，并讨伐江东境内的山贼，功勋卓著。\n^【演】^在《三国演义》中，使用武器为铁脊蛇矛，为孙坚最早的部下。斩华雄手下胡轸，也是为孙坚提出计谋的将领。孙坚发现玉玺后，提议孙坚回家的计策。当孙坚和袁绍对立时，与黄盖，韩当一起和袁绍手下大将颜良、文丑对峙 。,?-210,德谋,0,江表虎臣，鏖兵卫主#攻坚轧敌，兴王定覇,10068401,,,,吴,五星
130685,130685,30,2,2,9600,8700,6700,4600,1400,213,195,73,64,121,200961,100685,100685,0,0,0,0,1627437600,110163,100685,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,0,0,"2,12,32",,乐进,,@【史】@曹魏名将。以胆识英烈而从曹操，随军多年，南征北讨，战功无数。从击袁绍于官渡，奋勇力战，斩袁绍部将淳于琼。又从击袁谭、袁尚于黎阳，斩其大将严敬。不久乐进别击黄巾、雍奴、管承，皆大破之。从平荆州，留屯襄阳，进击关羽、苏飞等人，击退其众，南郡诸郡的山谷蛮夷都前往乐进处投降。后世将其与张辽、张郃、于禁、徐晃并称为曹魏“五子良将”。\n^【演】^在《三国演义》中，乐进是曹操招贤时最早投靠的武将，可惜在小说整体表现并不出色，常与另一魏将李典共同登场。赤壁之战后，曹操留乐进与张辽、李典屯于合肥，以当孙权。其时孙权入寇，双方对阵，乐进忽施突袭，一骑马一口刀，如一道电光，折贾华、宋谦之双戟，几乎擒得孙权。后来与吴将凌统鏖战，得曹休之助，本可取胜，却被吴将甘宁发箭所伤，退入军中调治伤势。,?-218,文谦,0,每临战攻，常为督率#奋强突固，无坚不陷,10068501,,,,魏,五星
130687,130687,25,1,2,3600,6000,9000,5000,1100,73,121,164,67,70,200960,100687,100687,0,0,0,0,1634868000,410013,100687,0,0,0,0,0,0,0,0,0,4,4,1,0,1,1,0,0,0,0,"1,11,21",,小乔,,@【史】@东汉末年时期的美女，庐江皖县（今安徽潜山）人。乔公的次女，汉末名将周瑜之妾。\n^【演】^在《三国演义》中，她是庐江皖县乔国老次女，秀美绝伦，貌压群芳，又琴棋书画无所不通。周瑜攻取皖城，迎娶小乔为妻。周郎小乔英雄美女、郎才女貌 ，被流传为千古佳话。,?,,0,国色双花相闰栽#周郎分得小枝来,10068701,,,,吴,五星
130689,130689,25,2,2,5100,7400,8300,3200,1800,69,151,129,56,125,200962,100689,100689,0,0,0,0,1643853600,210054,100689,0,0,0,0,0,0,0,0,0,3,4,0,0,1,1,0,0,0,0,"2,12,32",,刘禅,,@【史】@刘备之子。建安二十四年，刘备为汉中王，立刘禅为王太子。章武三年四月刘备崩逝于永安宫，四月刘禅袭位于成都，拜诸葛亮为相父，继续支持北伐。诸葛亮逝世后，继续重用蒋琬、费祎、董允，支持姜维进行北伐。后宠幸宦官黄皓，多有怠政。景耀六年，兴师出兵，邓艾率部进军成都，刘禅自请受降，移居洛阳，受封为安乐县公。西晋泰始七年，在洛阳去世，晋谥其为思公。\n^【演】^在《三国演义》中，据传刘禅之母甘夫人因夜梦仰吞北斗而怀孕，故称小名为阿斗。幼时遭受战乱，幸得重将维护，曾在长坂坡被赵云七进七出救出敌阵。国亡投降后，移居洛阳，曾被司马昭试探是否仍思念蜀国，答道“此间乐，不思蜀也”。,207-271,公嗣,0,既以幼冲继大统#岂无长志讨凶逆,10068901,,,,蜀,五星
130690,130690,20,1,2,4500,7800,7100,4300,900,56,112,164,76,92,200963,100690,100690,0,0,0,0,1643508000,310043,100690,0,0,0,0,0,0,0,0,0,5,4,1,0,1,1,0,0,0,0,"1,11,31",,西施,,@【史】@春秋时期越国民女，中国四大美女之一，相传浣纱时鱼因感其美貌而忘记游水，沉于水底，后世称其有“沉鱼”之美。春秋吴越之争时，越王将她献于吴王，以惑其心，乱其谋。吴王沉湎于西施美色，兴建姑苏台，日日玩乐而荒废政事，最终被越王灭国。,?,,0,悲莫悲兮生别离#姑苏台上谁人知,10069001,,,,群,五星
130691,130691,30,2,2,8900,8800,7300,4800,1700,181,180,89,77,132,200965,100691,100691,0,4,0,0,0,114176,100691,0,0,0,0,0,0,0,0,0,3,4,0,0,1,1,0,0,0,0,"2,12,22",,周仓,,^【演】^在《三国演义》中，周仓为身材高大、黑面虬髯的关西大汉，黄巾军出身。关羽千里寻兄之时请求跟随，自此对关羽忠心不二；在听说关羽兵败被害后，周仓也自刎而死。,?-219,元福,0,执鞭随蹬鞍马前#一生侍奉武圣边,10069101,,,,蜀,五星
130692,130692,30,3,2,5900,8700,9500,9200,400,68,155,223,152,31,200966,100692,100692,0,40003,0,0,0,214055,100692,0,0,0,0,0,0,0,0,0,5,4,0,0,1,1,0,0,0,0,"3,13,23",,田丰,,@【史】@东汉末年袁绍部下谋臣，官至冀州别驾。其为人刚直，曾多次向袁绍进言而不被采纳，曹操部下谋臣荀彧曾评价他“刚而犯上”。后因谏阻袁绍征伐曹操而被袁绍下令监禁。官渡之战后，田丰被袁绍所害。\n^【演】^在《三国演义》中，田丰博览多识，权略多奇，曾在朝中任侍御史，因不满宦官专权，弃官归家。袁绍起兵讨伐董卓，应其邀请，出任别驾，以图匡救王室之志。后袁绍用田丰谋略，消灭公孙瓒，平定河北，虎据四州。官渡之战，田丰建议据险固守，分兵抄掠的疲敌策略，乃至强谏，被袁绍以为沮众，械系牢狱。建安五年，袁绍官渡战败，因羞见田丰而害。,?-200,元皓,0,天姿瑰杰尽忠言#权略多奇难回天,10069201,,,,群,五星
130693,130693,25,1,3,8100,9400,9300,5800,1300,91,133,197,82,72,200968,100693,100693,0,0,0,0,0,110190,100693,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,0,0,0,0,"1,11,21",,王允,,@【史】@东汉末年大臣。王允出身官宦世家。他十九岁就开始任公职，壮年时任豫州刺史。因为在和中常侍张让的斗争中失败，王允被迫去官隐居，在中平六年，何进掌权之后重新出仕，历任从事中郎和河南尹。在何进被宦官所害，董卓掌权时，他已经代替杨彪成为了司徒兼尚书令。\n身为地方官勤政爱民，由于朝廷腐败而被迫在此为官，从而密谋诛灭董卓。董卓死后，王允与吕布共执朝政，但是董卓余党李傕、郭汜、樊稠等率军攻破长安，吕布出逃，王允被处死，时年56岁。\n^【演】^在《三国演义》中，他是貂蝉的义父，貂蝉是造成吕布和董卓反目，以致于吕布最终诛灭了董卓的主要原因。,137-192,子师,0,心怀家国恨#眉锁庙堂忧,10069301,,,,汉,五星
130701,130701,30,3,2,7800,9000,9400,8500,500,117,166,222,142,45,200983,100701,100701,0,0,0,0,0,110195,100701,0,0,0,0,0,0,0,0,0,6,4,0,0,1,1,0,0,0,0,"3,13,23",,司马师,,@【史】@司马懿和张春华之长子，司马昭之兄，司马炎之伯父。文雅风度，雄才大略，遇事沉着冷静。\n曹芳时期，担任散骑常侍、中护军，严格选拔官员。在高平陵之变中，司马师阴养三千死士，为司马懿战胜曹爽立下大功。司马懿死后，任大将军，都督中外诸军、录尚书事，独揽军政大权，成为曹魏最大权臣。\n在朝堂行废立之事，立高贵乡公曹髦为帝。平定毌丘俭、文钦叛乱，返回途中病故。是西晋王朝的奠基人，死时年仅四十八岁，谥号忠武。后被追尊为晋景王。西晋时被追尊为晋景帝，庙号世宗。\n^【演】^在《三国演义》中，司马师多次随司马懿共同参与讨伐孟达、防守诸葛亮北伐、火烧上方谷等事件。其余事迹与正史相似。,208-255,子元,0,垂翼暗藏三千羽#只等好风上青云,10070101,,,,晋,五星
130702,130702,30,3,2,8200,8300,9100,9200,500,123,168,199,154,45,200984,100702,100702,0,0,0,0,0,110196,100702,0,0,0,0,0,0,0,0,0,6,4,0,0,1,1,0,0,0,0,"3,13,23",,司马昭,,@【史】@司马师之弟，司马炎之父。三国时期曹魏权臣，西晋王朝的奠基人之一。司马昭早年随父亲司马懿抗击蜀汉，嘉平四年进为都督，与吴国大战于东关。司马师病逝后司马昭继其兄位，大权独揽，并率军镇压诸葛诞的反叛。魏甘露五年，魏帝曹髦愤而言左右称“司马昭之心，路人皆知也”，亲率宫人迎战司马昭。弑帝后的司马昭掌握实权，立曹奂为魏元帝后成功灭蜀。\n^【演】^在《三国演义》中，司马昭随司马懿、司马师共同参与讨伐孟达、防守诸葛亮北伐、火烧上方谷等事件。因为觉得曹髦不甘成为傀儡，司马昭担心不早处理会生变故，故授意贾充将其杀害。,211-265,子上,0,移天换日无愧色#三代群策筹晋图,10070201,,,,晋,五星
130703,130703,35,2,3,6900,8900,8800,4200,1500,101,198,212,86,131,200985,100703,100703,0,0,0,0,0,110197,100703,0,0,0,0,0,0,0,0,0,6,4,0,0,1,1,0,0,0,0,"2,12,32",,司马炎,,@【史】@司马懿之孙，司马昭与王元姬的嫡长子，晋朝开国皇帝，成功统一三国，谥号武皇帝。\n最初以父勋入仕，封为北平亭侯。后担任中抚军，封新昌乡侯，又拜为抚军大将军、晋世子。后来逼迫魏元帝曹奂禅让，即位为帝，定国号为晋，史称西晋。即位之后，司马炎推行无为而治的宽容政治方略，使饱受战乱以及曹魏苛政的百姓得以休养生息，社会得以繁荣发展，史称“太康之治”。\n^【演】^在《三国演义》中，司马炎继承父亲司马昭的政治遗产后逼迫曹奂禅位，并发兵讨吴，一统三国，其余事迹与正史相似。,236-290,安世,0,太康盛世同天下#兄弟阋墙埋祸根,10070301,,,,晋,五星
130704,130704,35,3,3,10500,8500,2500,9900,300,248,205,38,200,27,200986,100704,100704,0,0,0,0,0,110198,100704,0,0,0,0,0,0,0,0,0,6,4,0,0,1,1,0,0,0,0,"3,23,43",,文鸯,,@【史】@本名文俶，小名阿鸯，以文鸯之名流传于世。文钦之子，文虎之兄，是魏晋时期的名将。\n文鸯武艺非凡，在司马师行废立之事后，随父亲文钦与毌丘俭一同在淮南起兵反叛司马氏。曾以少量兵力冲击司马师大营，引发司马师病情加重，间接加速了司马师死亡。\n兵败后逃往吴国，随父亲文钦率军支援诸葛诞的反叛。因诸葛诞杀害文钦，文鸯与文虎重新归顺司马昭。\n西晋时期，任平虏护军，曾督凉秦雍三州军事，大破鲜卑首领秃发树机能，名闻天下。\n后迁东夷校尉，假节，上任前被晋武帝司马炎借口免官。又因诸葛诞外孙东安公司马繇诬陷文鸯谋反，被夷三族，年仅五十四岁。\n^【演】^在《三国演义》中，文鸯本名为文淑。文鸯在毌丘俭、文钦叛乱和诸葛诞叛乱中登场，具体事迹与正史相似。,238-291,次骞,0,独退雄兵胆气高#摧锋陷阵显英豪,10070401,,,,晋,五星
130705,130705,35,1,3,8400,8600,9500,5000,600,155,158,229,92,53,200987,100705,100705,0,0,0,0,0,110199,100705,0,0,0,0,0,0,0,0,0,6,4,0,0,1,1,0,0,0,0,"1,11,21",,杜预,,@【史】@三国魏晋时期军事家、经学家、律学家。\n曹魏尚书仆射杜畿之孙、散骑常侍杜恕之子，因杜恕与司马懿不和，故而杜预久未得用。司马昭掌权期间，娶高陆公主，拜尚书郎，袭祖爵丰乐亭侯。\n后转参相府军事，历任镇西长史、河南尹、安西军司、秦州刺史、东羌校尉、轻车将军等职，假节，之后又担任度支尚书。\n积极支持司马炎的灭吴战略，羊祜去世前推荐杜预接替，于是杜预又担任镇南大将军、都督荆州诸军事，是灭吴之战的统帅之一，以功封当阳县侯。又任司隶校尉，加位特进，卒于任上。\n杜预博学多才，与贾充一起修《晋律》，并进行注解；所撰《春秋左氏经传集解》流传至今；兴修水利，勤于讲武，被称为“杜父”。又因精通多才，被誉为“杜武库”。同时也因最喜欢左传，自称“左传癖”。\n是明朝之前唯一一位同时进入文庙和武庙之人。\n^【演】^在《三国演义》中，杜预登场于最后一回，受羊祜病危之时的举荐，担任镇南大将军参与伐吴，击败孙歆、陆景、伍延，并上表司马炎劝其继续进军，使司马炎下定决心，下令征进。最终吴主孙皓投降，三分归一统。,222-285,元凯,0,后世无叛由杜翁#孰识智名与勇功,10070501,,,,晋,五星
130706,130706,25,1,3,6900,6700,8900,6600,1100,84,103,165,91,112,200988,100706,100706,0,0,0,0,0,210063,100706,0,0,0,0,0,0,0,0,0,6,4,1,0,1,1,0,0,0,0,"1,11,31",,王元姬,,@【史】@文明王皇后，讳元姬。西晋时期皇后，是曹魏司徒王朗的孙女、中领军王肃的女儿。\n嫁给洛阳中郎将司马昭，生下司马炎与司马攸。其人颇有远见，预言钟会谋反之事。\n晋武帝司马炎即位后，尊为皇太后，居住于崇化宫。身处太后之位，提倡节俭，身体力行，作为后宫表率。\n泰始四年（268年），王元姬崩逝，终年五十二岁，谥号文明，与晋文帝司马昭合葬于崇阳陵。\n^【演】^在《三国演义》中，王元姬仅作为为王肃之女、司马昭之妻、司马炎和司马攸之母出场一次，没有任何事迹。,217-268,,0,谧静明行兴晋道#俭嘉忧民结赤心,10070601,,,,晋,五星
